nohup: ignoring input
CuDNN: True
GPU available: True
Status: train
Seg:  False
Train file: data/ccg/train.ccg
Dev file: data/ccg/dev.ccg
Test file: data/ccg/test.ccg
Raw file: None
Model saved to: data/ccg/saved_model.
Word Embedding: glove
Embedding:
     pretrain word:400000, prefect match:22698, case_match:13730, oov:4940, oov%:0.119413087094
Training model...
DATA SUMMARY START:
     Tag          scheme: NoSeg
     MAX SENTENCE LENGTH: 512
     MAX   WORD   LENGTH: -1
     Number   normalized: True
     Word  alphabet size: 41369
     Char  alphabet size: 79
     Label alphabet size: 427
     Word embedding size: 100
     Char embedding size: 30
     Train instance number: 39604
     Dev   instance number: 1913
     Test  instance number: 2407
     Raw   instance number: 0
     Hyperpara  iteration: 100
     Hyperpara  batch size: 10
     Hyperpara          lr: 0.015
     Hyperpara    lr_decay: 0
     Hyperpara     HP_clip: 5.0
     Hyperpara    momentum: 0
     Hyperpara  hidden_dim: 200
     Hyperpara     dropout: 0.5
     Hyperpara  lstm_layer: 1
     Hyperpara      bilstm: True
     Hyperpara         GPU: True
     Hyperpara    use_char: True
             Char_features: LSTM
DATA SUMMARY END.
Data setting saved to file:  data/ccg/saved_model..dset
build batched bilstm...
build batched char bilstm...
Epoch: 0/100
 Learning rate is setted as: 0.015
     Instance: 30500; Time: 6.94s; loss: 5726.3821; acc: 615008.0/716180.0=0.8587
     Instance: 31000; Time: 6.87s; loss: 5678.3431; acc: 625247.0/727960.0=0.8589
     Instance: 31500; Time: 7.06s; loss: 5919.5304; acc: 635505.0/739806.0=0.8590
     Instance: 32000; Time: 6.83s; loss: 5985.7226; acc: 645856.0/751730.0=0.8592
     Instance: 32500; Time: 7.05s; loss: 5829.6603; acc: 656148.0/763557.0=0.8593
     Instance: 33000; Time: 6.97s; loss: 5584.0922; acc: 666156.0/775065.0=0.8595
     Instance: 33500; Time: 6.88s; loss: 6133.3827; acc: 676123.0/786605.0=0.8595
     Instance: 34000; Time: 7.34s; loss: 5676.7533; acc: 686356.0/798340.0=0.8597
     Instance: 34500; Time: 6.78s; loss: 5736.8043; acc: 696338.0/809853.0=0.8598
     Instance: 35000; Time: 7.13s; loss: 6300.4455; acc: 706846.0/821985.0=0.8599
     Instance: 35500; Time: 6.82s; loss: 5725.7305; acc: 716725.0/833342.0=0.8601
     Instance: 36000; Time: 6.84s; loss: 5662.2408; acc: 727030.0/845157.0=0.8602
     Instance: 36500; Time: 8.56s; loss: 6067.1192; acc: 737205.0/856896.0=0.8603
     Instance: 37000; Time: 7.00s; loss: 6061.7354; acc: 747717.0/868986.0=0.8604
     Instance: 37500; Time: 7.09s; loss: 6142.9307; acc: 757970.0/880843.0=0.8605
     Instance: 38000; Time: 7.19s; loss: 5759.3621; acc: 767973.0/892341.0=0.8606
     Instance: 38500; Time: 7.21s; loss: 5817.6047; acc: 778446.0/904362.0=0.8608
     Instance: 39000; Time: 6.88s; loss: 5738.3108; acc: 788583.0/916038.0=0.8609
     Instance: 39500; Time: 6.91s; loss: 5313.1744; acc: 798397.0/927293.0=0.8610
     Instance: 39604; Time: 1.43s; loss: 1045.8037; acc: 800383.0/929552.0=0.8610
Epoch: 1 training finished. Time: 540.26s, speed: 73.31st/s,  total loss: 495229.569977
gold_num =  0  pred_num =  0  right_num =  0
Dev: time: 10.11s speed: 189.70st/s; acc: 0.9028
Exceed previous best acc score: 0.888424111664
gold_num =  0  pred_num =  0  right_num =  0
Test: time: 12.24s, speed: 197.32st/s; acc: 0.9064
Epoch: 2/100
 Learning rate is setted as: 0.015
     Instance: 500; Time: 6.75s; loss: 5711.5409; acc: 10008.0/11499.0=0.8703
     Instance: 1000; Time: 7.09s; loss: 5916.9506; acc: 20472.0/23523.0=0.8703
     Instance: 1500; Time: 7.02s; loss: 6376.6146; acc: 30724.0/35451.0=0.8667
     Instance: 2000; Time: 6.87s; loss: 5810.8866; acc: 40928.0/47190.0=0.8673
     Instance: 2500; Time: 6.81s; loss: 5829.0219; acc: 51398.0/59196.0=0.8683
     Instance: 3000; Time: 6.74s; loss: 5188.9060; acc: 61565.0/70771.0=0.8699
     Instance: 3500; Time: 6.60s; loss: 5793.1734; acc: 71858.0/82605.0=0.8699
     Instance: 4000; Time: 5.73s; loss: 5927.7755; acc: 82211.0/94480.0=0.8701
     Instance: 4500; Time: 5.50s; loss: 5433.5736; acc: 92377.0/106070.0=0.8709
     Instance: 5000; Time: 5.68s; loss: 5874.9781; acc: 102760.0/117972.0=0.8711
     Instance: 5500; Time: 5.43s; loss: 5049.3239; acc: 112475.0/129034.0=0.8717
     Instance: 6000; Time: 5.62s; loss: 5800.3929; acc: 122956.0/141071.0=0.8716
     Instance: 6500; Time: 5.69s; loss: 5880.5520; acc: 133482.0/153163.0=0.8715
     Instance: 7000; Time: 5.53s; loss: 5410.5612; acc: 143772.0/164884.0=0.8720
     Instance: 7500; Time: 5.39s; loss: 5350.6245; acc: 153827.0/176338.0=0.8723
     Instance: 8000; Time: 5.78s; loss: 5631.5081; acc: 164180.0/188194.0=0.8724
     Instance: 8500; Time: 5.59s; loss: 5344.5299; acc: 174594.0/200045.0=0.8728
     Instance: 9000; Time: 7.01s; loss: 5509.9688; acc: 184686.0/211529.0=0.8731
     Instance: 9500; Time: 7.04s; loss: 5437.2901; acc: 194812.0/223102.0=0.8732
     Instance: 10000; Time: 7.10s; loss: 5654.1002; acc: 205264.0/235015.0=0.8734
     Instance: 10500; Time: 7.00s; loss: 5459.2493; acc: 215613.0/246795.0=0.8737
     Instance: 11000; Time: 7.10s; loss: 5655.7856; acc: 225777.0/258468.0=0.8735
     Instance: 11500; Time: 6.85s; loss: 5610.7759; acc: 236153.0/270297.0=0.8737
     Instance: 12000; Time: 7.05s; loss: 5319.4157; acc: 246268.0/281860.0=0.8737
     Instance: 12500; Time: 6.83s; loss: 5675.2502; acc: 256211.0/293227.0=0.8738
     Instance: 13000; Time: 6.86s; loss: 5379.7338; acc: 266426.0/304837.0=0.8740
     Instance: 13500; Time: 6.91s; loss: 5373.1562; acc: 276404.0/316280.0=0.8739
